LAT,LON,YEAR,MO,DY,T2M
-21.34449,55.47301,2017,4,24,   25.31
-21.34449,55.47301,2017,4,25,   26.31
-21.34449,55.47301,2017,4,26,   26.58
-21.34449,55.47301,2017,4,27,   26.52
-21.34449,55.47301,2017,4,28,   25.54
-21.34449,55.47301,2017,4,29,   24.63
-21.34449,55.47301,2017,4,30,   24.92
-21.34449,55.47301,2017,5,1,   24.61
-21.34449,55.47301,2017,5,2,   25.00
-21.34449,55.47301,2017,5,3,   25.69
-21.34449,55.47301,2017,5,4,   25.50
-21.34449,55.47301,2017,5,5,   25.20
-21.34449,55.47301,2017,5,6,   24.72
-21.34449,55.47301,2017,5,7,   24.80
-21.34449,55.47301,2017,5,8,   25.46
-21.34449,55.47301,2017,5,9,   24.98
-21.34449,55.47301,2017,5,10,   24.86
-21.34449,55.47301,2017,5,11,   25.06
-21.34449,55.47301,2017,5,12,   24.83
-21.34449,55.47301,2017,5,13,   24.80
-21.34449,55.47301,2017,5,14,   24.74
-21.34449,55.47301,2017,5,15,   24.63
-21.34449,55.47301,2017,5,16,   24.36
-21.34449,55.47301,2017,5,17,   24.25
-21.34449,55.47301,2017,5,18,   24.81
-21.34449,55.47301,2017,5,19,   25.25
-21.34449,55.47301,2017,5,20,   24.79
-21.34449,55.47301,2017,5,21,   23.86
-21.34449,55.47301,2017,5,22,   23.82
-21.34449,55.47301,2017,5,23,   24.23
-21.34449,55.47301,2017,5,24,   24.42
-21.34449,55.47301,2017,5,25,   24.57
-21.34449,55.47301,2017,5,26,   24.62
-21.34449,55.47301,2017,5,27,   24.85
-21.34449,55.47301,2017,5,28,   25.26
-21.34449,55.47301,2017,5,29,   25.05
-21.34449,55.47301,2017,5,30,   24.90
-21.34449,55.47301,2017,5,31,   24.36
-21.34449,55.47301,2017,6,1,   24.46
-21.34449,55.47301,2017,6,2,   24.56
-21.34449,55.47301,2017,6,3,   24.05
-21.34449,55.47301,2017,6,4,   24.13
-21.34449,55.47301,2017,6,5,   24.18
-21.34449,55.47301,2017,6,6,   23.92
-21.34449,55.47301,2017,6,7,   24.21
-21.34449,55.47301,2017,6,8,   24.58
-21.34449,55.47301,2017,6,9,   24.78
-21.34449,55.47301,2017,6,10,   24.35
-21.34449,55.47301,2017,6,11,   24.15
-21.34449,55.47301,2017,6,12,   24.37
-21.34449,55.47301,2017,6,13,   24.39
-21.34449,55.47301,2017,6,14,   24.38
-21.34449,55.47301,2017,6,15,   24.34
-21.34449,55.47301,2017,6,16,   24.07
-21.34449,55.47301,2017,6,17,   23.80
-21.34449,55.47301,2017,6,18,   23.30
-21.34449,55.47301,2017,6,19,   23.20
-21.34449,55.47301,2017,6,20,   23.58
-21.34449,55.47301,2017,6,21,   23.56
-21.34449,55.47301,2017,6,22,   23.36
-21.34449,55.47301,2017,6,23,   22.91
-21.34449,55.47301,2017,6,24,   22.99
-21.34449,55.47301,2017,6,25,   23.22
-21.34449,55.47301,2017,6,26,   22.43
-21.34449,55.47301,2017,6,27,   22.41
-21.34449,55.47301,2017,6,28,   22.50
-21.34449,55.47301,2017,6,29,   23.14
-21.34449,55.47301,2017,6,30,   23.13
-21.34449,55.47301,2017,7,1,   22.58
-21.34449,55.47301,2017,7,2,   22.94
-21.34449,55.47301,2017,7,3,   23.32
-21.34449,55.47301,2017,7,4,   23.34
-21.34449,55.47301,2017,7,5,   22.87
-21.34449,55.47301,2017,7,6,   22.56
-21.34449,55.47301,2017,7,7,   22.70
-21.34449,55.47301,2017,7,8,   22.49
-21.34449,55.47301,2017,7,9,   22.81
-21.34449,55.47301,2017,7,10,   23.12
-21.34449,55.47301,2017,7,11,   22.99
-21.34449,55.47301,2017,7,12,   22.80
-21.34449,55.47301,2017,7,13,   22.21
-21.34449,55.47301,2017,7,14,   22.23
-21.34449,55.47301,2017,7,15,   22.56
-21.34449,55.47301,2017,7,16,   22.48
-21.34449,55.47301,2017,7,17,   22.53
-21.34449,55.47301,2017,7,18,   22.11
-21.34449,55.47301,2017,7,19,   22.35
-21.34449,55.47301,2017,7,20,   23.02
-21.34449,55.47301,2017,7,21,   23.61
-21.34449,55.47301,2017,7,22,   23.45
-21.34449,55.47301,2017,7,23,   23.26
-21.34449,55.47301,2017,7,24,   23.19
-21.34449,55.47301,2017,7,25,   23.37
-21.34449,55.47301,2017,7,26,   22.85
-21.34449,55.47301,2017,7,27,   23.12
-21.34449,55.47301,2017,7,28,   23.54
-21.34449,55.47301,2017,7,29,   23.22
-21.34449,55.47301,2017,7,30,   23.02
-21.34449,55.47301,2017,7,31,   22.58
-21.34449,55.47301,2017,8,1,   21.04
-21.34449,55.47301,2017,8,2,   20.94
-21.34449,55.47301,2017,8,3,   21.28
-21.34449,55.47301,2017,8,4,   21.36
-21.34449,55.47301,2017,8,5,   22.03
-21.34449,55.47301,2017,8,6,   22.76
-21.34449,55.47301,2017,8,7,   22.78
-21.34449,55.47301,2017,8,8,   22.65
-21.34449,55.47301,2017,8,9,   22.38
-21.34449,55.47301,2017,8,10,   21.76
-21.34449,55.47301,2017,8,11,   21.94
-21.34449,55.47301,2017,8,12,   22.06
-21.34449,55.47301,2017,8,13,   21.80
-21.34449,55.47301,2017,8,14,   22.06
-21.34449,55.47301,2017,8,15,   22.27
-21.34449,55.47301,2017,8,16,   22.74
-21.34449,55.47301,2017,8,17,   22.99
-21.34449,55.47301,2017,8,18,   22.71
-21.34449,55.47301,2017,8,19,   23.14
-21.34449,55.47301,2017,8,20,   23.33
-21.34449,55.47301,2017,8,21,   23.44
-21.34449,55.47301,2017,8,22,   22.75
-21.34449,55.47301,2017,8,23,   23.03
-21.34449,55.47301,2017,8,24,   23.73
-21.34449,55.47301,2017,8,25,   23.93
-21.34449,55.47301,2017,8,26,   23.51
-21.34449,55.47301,2017,8,27,   23.22
-21.34449,55.47301,2017,8,28,   23.54
-21.34449,55.47301,2017,8,29,   23.65
-21.34449,55.47301,2017,8,30,   23.18
-21.34449,55.47301,2017,8,31,   22.61
-21.34449,55.47301,2017,9,1,   22.86
-21.34449,55.47301,2017,9,2,   23.34
-21.34449,55.47301,2017,9,3,   23.98
-21.34449,55.47301,2017,9,4,   22.87
-21.34449,55.47301,2017,9,5,   21.26
-21.34449,55.47301,2017,9,6,   21.01
-21.34449,55.47301,2017,9,7,   21.90
-21.34449,55.47301,2017,9,8,   22.22
-21.34449,55.47301,2017,9,9,   22.70
-21.34449,55.47301,2017,9,10,   22.88
-21.34449,55.47301,2017,9,11,   22.80
-21.34449,55.47301,2017,9,12,   22.50
-21.34449,55.47301,2017,9,13,   22.77
-21.34449,55.47301,2017,9,14,   22.51
-21.34449,55.47301,2017,9,15,   22.80
-21.34449,55.47301,2017,9,16,   22.24
-21.34449,55.47301,2017,9,17,   21.66
-21.34449,55.47301,2017,9,18,   21.57
-21.34449,55.47301,2017,9,19,   22.03
-21.34449,55.47301,2017,9,20,   22.54
-21.34449,55.47301,2017,9,21,   22.34
-21.34449,55.47301,2017,9,22,   22.71
-21.34449,55.47301,2017,9,23,   23.13
-21.34449,55.47301,2017,9,24,   22.91
-21.34449,55.47301,2017,9,25,   23.48
-21.34449,55.47301,2017,9,26,   23.87
-21.34449,55.47301,2017,9,27,   23.82
-21.34449,55.47301,2017,9,28,   23.74
-21.34449,55.47301,2017,9,29,   23.44
-21.34449,55.47301,2017,9,30,   22.80
-21.34449,55.47301,2017,10,1,   23.44
-21.34449,55.47301,2017,10,2,   23.65
-21.34449,55.47301,2017,10,3,   23.81
-21.34449,55.47301,2017,10,4,   23.16
-21.34449,55.47301,2017,10,5,   22.33
-21.34449,55.47301,2017,10,6,   22.44
-21.34449,55.47301,2017,10,7,   22.08
-21.34449,55.47301,2017,10,8,   22.59
-21.34449,55.47301,2017,10,9,   23.01
-21.34449,55.47301,2017,10,10,   23.21
-21.34449,55.47301,2017,10,11,   23.90
-21.34449,55.47301,2017,10,12,   24.21
-21.34449,55.47301,2017,10,13,   24.52
-21.34449,55.47301,2017,10,14,   24.73
-21.34449,55.47301,2017,10,15,   24.62
-21.34449,55.47301,2017,10,16,   24.87
-21.34449,55.47301,2017,10,17,   24.96
-21.34449,55.47301,2017,10,18,   24.79
-21.34449,55.47301,2017,10,19,   24.71
-21.34449,55.47301,2017,10,20,   25.21
-21.34449,55.47301,2017,10,21,   24.82
-21.34449,55.47301,2017,10,22,   24.53
-21.34449,55.47301,2017,10,23,   24.62
-21.34449,55.47301,2017,10,24,   24.50
-21.34449,55.47301,2017,10,25,   24.71
-21.34449,55.47301,2017,10,26,   24.54
-21.34449,55.47301,2017,10,27,   24.76
-21.34449,55.47301,2017,10,28,   24.85
-21.34449,55.47301,2017,10,29,   24.42
-21.34449,55.47301,2017,10,30,   23.75
-21.34449,55.47301,2017,10,31,   23.79
-21.34449,55.47301,2017,11,1,   23.57
-21.34449,55.47301,2017,11,2,   23.51
-21.34449,55.47301,2017,11,3,   23.88
-21.34449,55.47301,2017,11,4,   23.47
-21.34449,55.47301,2017,11,5,   23.28
-21.34449,55.47301,2017,11,6,   23.44
-21.34449,55.47301,2017,11,7,   24.19
-21.34449,55.47301,2017,11,8,   24.90
-21.34449,55.47301,2017,11,9,   25.13
-21.34449,55.47301,2017,11,10,   25.25
-21.34449,55.47301,2017,11,11,   25.22
-21.34449,55.47301,2017,11,12,   24.83
-21.34449,55.47301,2017,11,13,   23.72
-21.34449,55.47301,2017,11,14,   24.18
-21.34449,55.47301,2017,11,15,   24.76
-21.34449,55.47301,2017,11,16,   25.17
-21.34449,55.47301,2017,11,17,   25.30
-21.34449,55.47301,2017,11,18,   25.53
-21.34449,55.47301,2017,11,19,   25.56
-21.34449,55.47301,2017,11,20,   25.37
-21.34449,55.47301,2017,11,21,   25.00
-21.34449,55.47301,2017,11,22,   24.86
-21.34449,55.47301,2017,11,23,   24.41
-21.34449,55.47301,2017,11,24,   24.49
-21.34449,55.47301,2017,11,25,   25.05
-21.34449,55.47301,2017,11,26,   25.37
-21.34449,55.47301,2017,11,27,   25.57
-21.34449,55.47301,2017,11,28,   25.19
-21.34449,55.47301,2017,11,29,   25.72
-21.34449,55.47301,2017,11,30,   25.60
-21.34449,55.47301,2017,12,1,   25.76
-21.34449,55.47301,2017,12,2,   26.23
-21.34449,55.47301,2017,12,3,   26.42
-21.34449,55.47301,2017,12,4,   26.16
-21.34449,55.47301,2017,12,5,   25.98
-21.34449,55.47301,2017,12,6,   26.03
-21.34449,55.47301,2017,12,7,   26.01
-21.34449,55.47301,2017,12,8,   25.82
-21.34449,55.47301,2017,12,9,   25.81
-21.34449,55.47301,2017,12,10,   26.30
-21.34449,55.47301,2017,12,11,   26.34
-21.34449,55.47301,2017,12,12,   26.39
-21.34449,55.47301,2017,12,13,   26.72
-21.34449,55.47301,2017,12,14,   27.12
-21.34449,55.47301,2017,12,15,   26.72
-21.34449,55.47301,2017,12,16,   26.35
-21.34449,55.47301,2017,12,17,   26.64
-21.34449,55.47301,2017,12,18,   27.10
-21.34449,55.47301,2017,12,19,   26.85
-21.34449,55.47301,2017,12,20,   26.78
-21.34449,55.47301,2017,12,21,   26.64
-21.34449,55.47301,2017,12,22,   26.66
-21.34449,55.47301,2017,12,23,   26.63
-21.34449,55.47301,2017,12,24,   26.57
-21.34449,55.47301,2017,12,25,   27.04
-21.34449,55.47301,2017,12,26,   27.07
-21.34449,55.47301,2017,12,27,   26.94
-21.34449,55.47301,2017,12,28,   27.39
-21.34449,55.47301,2017,12,29,   26.97
-21.34449,55.47301,2017,12,30,   26.63
-21.34449,55.47301,2017,12,31,   27.04
-21.34449,55.47301,2018,1,1,   27.55
-21.34449,55.47301,2018,1,2,   27.58
-21.34449,55.47301,2018,1,3,   27.51
-21.34449,55.47301,2018,1,4,   27.18
-21.34449,55.47301,2018,1,5,   26.62
-21.34449,55.47301,2018,1,6,   26.74
-21.34449,55.47301,2018,1,7,   27.10
-21.34449,55.47301,2018,1,8,   27.00
-21.34449,55.47301,2018,1,9,   27.11
-21.34449,55.47301,2018,1,10,   26.94
-21.34449,55.47301,2018,1,11,   26.59
-21.34449,55.47301,2018,1,12,   26.91
-21.34449,55.47301,2018,1,13,   26.54
-21.34449,55.47301,2018,1,14,   27.02
-21.34449,55.47301,2018,1,15,   26.48
-21.34449,55.47301,2018,1,16,   26.18
-21.34449,55.47301,2018,1,17,   25.86
-21.34449,55.47301,2018,1,18,   25.93
-21.34449,55.47301,2018,1,19,   26.50
-21.34449,55.47301,2018,1,20,   26.54
-21.34449,55.47301,2018,1,21,   26.66
-21.34449,55.47301,2018,1,22,   26.69
-21.34449,55.47301,2018,1,23,   26.84
-21.34449,55.47301,2018,1,24,   26.84
-21.34449,55.47301,2018,1,25,   26.87
-21.34449,55.47301,2018,1,26,   27.00
-21.34449,55.47301,2018,1,27,   27.12
-21.34449,55.47301,2018,1,28,   27.09
-21.34449,55.47301,2018,1,29,   27.23
-21.34449,55.47301,2018,1,30,   27.41
-21.34449,55.47301,2018,1,31,   27.64
-21.34449,55.47301,2018,2,1,   27.68
-21.34449,55.47301,2018,2,2,   27.34
-21.34449,55.47301,2018,2,3,   26.92
-21.34449,55.47301,2018,2,4,   26.51
-21.34449,55.47301,2018,2,5,   25.51
-21.34449,55.47301,2018,2,6,   25.49
-21.34449,55.47301,2018,2,7,   26.32
-21.34449,55.47301,2018,2,8,   26.47
-21.34449,55.47301,2018,2,9,   26.84
-21.34449,55.47301,2018,2,10,   26.95
-21.34449,55.47301,2018,2,11,   27.16
-21.34449,55.47301,2018,2,12,   27.26
-21.34449,55.47301,2018,2,13,   27.05
-21.34449,55.47301,2018,2,14,   26.79
-21.34449,55.47301,2018,2,15,   27.20
-21.34449,55.47301,2018,2,16,   27.51
-21.34449,55.47301,2018,2,17,   27.59
-21.34449,55.47301,2018,2,18,   27.60
-21.34449,55.47301,2018,2,19,   26.77
-21.34449,55.47301,2018,2,20,   26.59
-21.34449,55.47301,2018,2,21,   27.05
-21.34449,55.47301,2018,2,22,   27.24
-21.34449,55.47301,2018,2,23,   27.02
-21.34449,55.47301,2018,2,24,   27.32
-21.34449,55.47301,2018,2,25,   27.98
-21.34449,55.47301,2018,2,26,   28.08
-21.34449,55.47301,2018,2,27,   28.03
-21.34449,55.47301,2018,2,28,   27.92
-21.34449,55.47301,2018,3,1,   27.52
-21.34449,55.47301,2018,3,2,   27.79
-21.34449,55.47301,2018,3,3,   27.85
-21.34449,55.47301,2018,3,4,   27.63
-21.34449,55.47301,2018,3,5,   27.63
-21.34449,55.47301,2018,3,6,   27.43
-21.34449,55.47301,2018,3,7,   26.51
-21.34449,55.47301,2018,3,8,   25.79
-21.34449,55.47301,2018,3,9,   25.27
-21.34449,55.47301,2018,3,10,   25.84
-21.34449,55.47301,2018,3,11,   26.95
-21.34449,55.47301,2018,3,12,   27.18
-21.34449,55.47301,2018,3,13,   26.95
-21.34449,55.47301,2018,3,14,   26.92
-21.34449,55.47301,2018,3,15,   27.17
-21.34449,55.47301,2018,3,16,   26.63
-21.34449,55.47301,2018,3,17,   26.75
-21.34449,55.47301,2018,3,18,   26.82
-21.34449,55.47301,2018,3,19,   27.12
-21.34449,55.47301,2018,3,20,   27.09
-21.34449,55.47301,2018,3,21,   26.67
-21.34449,55.47301,2018,3,22,   26.69
-21.34449,55.47301,2018,3,23,   26.57
-21.34449,55.47301,2018,3,24,   26.55
-21.34449,55.47301,2018,3,25,   26.68
-21.34449,55.47301,2018,3,26,   26.09
-21.34449,55.47301,2018,3,27,   26.10
-21.34449,55.47301,2018,3,28,   25.85
-21.34449,55.47301,2018,3,29,   26.26
-21.34449,55.47301,2018,3,30,   26.68
-21.34449,55.47301,2018,3,31,   26.80
-21.34449,55.47301,2018,4,1,   27.28
-21.34449,55.47301,2018,4,2,   26.95
-21.34449,55.47301,2018,4,3,   26.63
-21.34449,55.47301,2018,4,4,   26.32
-21.34449,55.47301,2018,4,5,   25.95
-21.34449,55.47301,2018,4,6,   26.48
-21.34449,55.47301,2018,4,7,   26.54
-21.34449,55.47301,2018,4,8,   26.44
-21.34449,55.47301,2018,4,9,   25.68
-21.34449,55.47301,2018,4,10,   25.32
-21.34449,55.47301,2018,4,11,   25.79
-21.34449,55.47301,2018,4,12,   25.64
-21.34449,55.47301,2018,4,13,   25.33
-21.34449,55.47301,2018,4,14,   25.03
-21.34449,55.47301,2018,4,15,   25.38
-21.34449,55.47301,2018,4,16,   25.17
-21.34449,55.47301,2018,4,17,   24.76
-21.34449,55.47301,2018,4,18,   25.66
-21.34449,55.47301,2018,4,19,   26.57
-21.34449,55.47301,2018,4,20,   26.86
-21.34449,55.47301,2018,4,21,   26.46
-21.34449,55.47301,2018,4,22,   26.31
-21.34449,55.47301,2018,4,23,   25.86
-21.34449,55.47301,2018,4,24,   25.46
-21.34449,55.47301,2018,4,25,   25.21
-21.34449,55.47301,2018,4,26,   24.85
-21.34449,55.47301,2018,4,27,   24.65
-21.34449,55.47301,2018,4,28,   24.74
-21.34449,55.47301,2018,4,29,   25.13
-21.34449,55.47301,2018,4,30,   25.45
-21.34449,55.47301,2018,5,1,   25.09
-21.34449,55.47301,2018,5,2,   24.93
-21.34449,55.47301,2018,5,3,   24.93
-21.34449,55.47301,2018,5,4,   25.01
-21.34449,55.47301,2018,5,5,   25.32
-21.34449,55.47301,2018,5,6,   25.44
-21.34449,55.47301,2018,5,7,   25.44
-21.34449,55.47301,2018,5,8,   25.04
-21.34449,55.47301,2018,5,9,   25.05
-21.34449,55.47301,2018,5,10,   25.50
-21.34449,55.47301,2018,5,11,   25.37
-21.34449,55.47301,2018,5,12,   24.74
-21.34449,55.47301,2018,5,13,   24.17
-21.34449,55.47301,2018,5,14,   24.69
-21.34449,55.47301,2018,5,15,   25.32
-21.34449,55.47301,2018,5,16,   24.53
-21.34449,55.47301,2018,5,17,   24.50
-21.34449,55.47301,2018,5,18,   24.68
-21.34449,55.47301,2018,5,19,   24.41
-21.34449,55.47301,2018,5,20,   24.31
-21.34449,55.47301,2018,5,21,   24.52
-21.34449,55.47301,2018,5,22,   24.66
-21.34449,55.47301,2018,5,23,   24.69
-21.34449,55.47301,2018,5,24,   24.54
-21.34449,55.47301,2018,5,25,   24.80
-21.34449,55.47301,2018,5,26,   24.89
-21.34449,55.47301,2018,5,27,   25.09
-21.34449,55.47301,2018,5,28,   24.36
-21.34449,55.47301,2018,5,29,   23.73
-21.34449,55.47301,2018,5,30,   23.39
-21.34449,55.47301,2018,5,31,   23.33
-21.34449,55.47301,2018,6,1,   23.32
-21.34449,55.47301,2018,6,2,   23.66
-21.34449,55.47301,2018,6,3,   24.06
-21.34449,55.47301,2018,6,4,   24.17
-21.34449,55.47301,2018,6,5,   24.72
-21.34449,55.47301,2018,6,6,   24.98
-21.34449,55.47301,2018,6,7,   25.29
-21.34449,55.47301,2018,6,8,   25.02
-21.34449,55.47301,2018,6,9,   24.25
-21.34449,55.47301,2018,6,10,   24.10
-21.34449,55.47301,2018,6,11,   24.33
-21.34449,55.47301,2018,6,12,   23.97
-21.34449,55.47301,2018,6,13,   23.93
-21.34449,55.47301,2018,6,14,   23.51
-21.34449,55.47301,2018,6,15,   23.74
-21.34449,55.47301,2018,6,16,   24.23
-21.34449,55.47301,2018,6,17,   24.29
-21.34449,55.47301,2018,6,18,   23.77
-21.34449,55.47301,2018,6,19,   23.15
-21.34449,55.47301,2018,6,20,   23.00
-21.34449,55.47301,2018,6,21,   23.41
-21.34449,55.47301,2018,6,22,   23.38
-21.34449,55.47301,2018,6,23,   22.98
-21.34449,55.47301,2018,6,24,   22.94
-21.34449,55.47301,2018,6,25,   23.18
-21.34449,55.47301,2018,6,26,   22.75
-21.34449,55.47301,2018,6,27,   22.74
-21.34449,55.47301,2018,6,28,   22.40
-21.34449,55.47301,2018,6,29,   22.39
-21.34449,55.47301,2018,6,30,   22.52
-21.34449,55.47301,2018,7,1,   23.33
-21.34449,55.47301,2018,7,2,   23.21
-21.34449,55.47301,2018,7,3,   23.27
-21.34449,55.47301,2018,7,4,   23.60
-21.34449,55.47301,2018,7,5,   23.40
-21.34449,55.47301,2018,7,6,   23.17
-21.34449,55.47301,2018,7,7,   22.63
-21.34449,55.47301,2018,7,8,   22.47
-21.34449,55.47301,2018,7,9,   22.34
-21.34449,55.47301,2018,7,10,   22.37
-21.34449,55.47301,2018,7,11,   22.39
-21.34449,55.47301,2018,7,12,   22.28
-21.34449,55.47301,2018,7,13,   22.17
-21.34449,55.47301,2018,7,14,   21.95
-21.34449,55.47301,2018,7,15,   21.62
-21.34449,55.47301,2018,7,16,   21.80
-21.34449,55.47301,2018,7,17,   21.57
-21.34449,55.47301,2018,7,18,   21.48
-21.34449,55.47301,2018,7,19,   21.58
-21.34449,55.47301,2018,7,20,   21.59
-21.34449,55.47301,2018,7,21,   21.83
-21.34449,55.47301,2018,7,22,   22.12
-21.34449,55.47301,2018,7,23,   21.83
-21.34449,55.47301,2018,7,24,   22.00
-21.34449,55.47301,2018,7,25,   22.11
-21.34449,55.47301,2018,7,26,   22.00
-21.34449,55.47301,2018,7,27,   21.77
-21.34449,55.47301,2018,7,28,   21.87
-21.34449,55.47301,2018,7,29,   22.40
-21.34449,55.47301,2018,7,30,   22.43
-21.34449,55.47301,2018,7,31,   22.54
-21.34449,55.47301,2018,8,1,   22.29
-21.34449,55.47301,2018,8,2,   22.98
-21.34449,55.47301,2018,8,3,   22.76
-21.34449,55.47301,2018,8,4,   22.31
-21.34449,55.47301,2018,8,5,   21.39
-21.34449,55.47301,2018,8,6,   22.13
-21.34449,55.47301,2018,8,7,   22.24
-21.34449,55.47301,2018,8,8,   22.32
-21.34449,55.47301,2018,8,9,   22.32
-21.34449,55.47301,2018,8,10,   22.43
-21.34449,55.47301,2018,8,11,   22.00
-21.34449,55.47301,2018,8,12,   21.90
-21.34449,55.47301,2018,8,13,   22.22
-21.34449,55.47301,2018,8,14,   22.78
-21.34449,55.47301,2018,8,15,   22.62
-21.34449,55.47301,2018,8,16,   22.59
-21.34449,55.47301,2018,8,17,   22.55
-21.34449,55.47301,2018,8,18,   22.90
-21.34449,55.47301,2018,8,19,   22.53
-21.34449,55.47301,2018,8,20,   22.55
-21.34449,55.47301,2018,8,21,   22.54
-21.34449,55.47301,2018,8,22,   22.58
-21.34449,55.47301,2018,8,23,   22.36
-21.34449,55.47301,2018,8,24,   22.95
-21.34449,55.47301,2018,8,25,   22.65
-21.34449,55.47301,2018,8,26,   22.65
-21.34449,55.47301,2018,8,27,   22.58
-21.34449,55.47301,2018,8,28,   22.32
-21.34449,55.47301,2018,8,29,   22.14
-21.34449,55.47301,2018,8,30,   22.00
-21.34449,55.47301,2018,8,31,   22.14
-21.34449,55.47301,2018,9,1,   22.18
-21.34449,55.47301,2018,9,2,   22.06
-21.34449,55.47301,2018,9,3,   22.38
-21.34449,55.47301,2018,9,4,   22.98
-21.34449,55.47301,2018,9,5,   22.69
-21.34449,55.47301,2018,9,6,   22.81
-21.34449,55.47301,2018,9,7,   23.17
-21.34449,55.47301,2018,9,8,   22.60
-21.34449,55.47301,2018,9,9,   22.64
-21.34449,55.47301,2018,9,10,   22.91
-21.34449,55.47301,2018,9,11,   22.82
-21.34449,55.47301,2018,9,12,   22.81
-21.34449,55.47301,2018,9,13,   23.05
-21.34449,55.47301,2018,9,14,   23.12
-21.34449,55.47301,2018,9,15,   22.94
-21.34449,55.47301,2018,9,16,   22.75
-21.34449,55.47301,2018,9,17,   22.87
-21.34449,55.47301,2018,9,18,   23.01
-21.34449,55.47301,2018,9,19,   22.84
-21.34449,55.47301,2018,9,20,   22.87
-21.34449,55.47301,2018,9,21,   22.69
-21.34449,55.47301,2018,9,22,   23.03
-21.34449,55.47301,2018,9,23,   23.30
-21.34449,55.47301,2018,9,24,   23.43
-21.34449,55.47301,2018,9,25,   23.30
-21.34449,55.47301,2018,9,26,   23.12
-21.34449,55.47301,2018,9,27,   22.98
-21.34449,55.47301,2018,9,28,   22.77
-21.34449,55.47301,2018,9,29,   22.76
-21.34449,55.47301,2018,9,30,   22.81
-21.34449,55.47301,2018,10,1,   22.17
-21.34449,55.47301,2018,10,2,   21.85
-21.34449,55.47301,2018,10,3,   21.61
-21.34449,55.47301,2018,10,4,   22.02
-21.34449,55.47301,2018,10,5,   22.65
-21.34449,55.47301,2018,10,6,   22.89
-21.34449,55.47301,2018,10,7,   23.18
-21.34449,55.47301,2018,10,8,   23.48
-21.34449,55.47301,2018,10,9,   23.24
-21.34449,55.47301,2018,10,10,   23.37
-21.34449,55.47301,2018,10,11,   22.94
-21.34449,55.47301,2018,10,12,   23.27
-21.34449,55.47301,2018,10,13,   23.31
-21.34449,55.47301,2018,10,14,   23.20
-21.34449,55.47301,2018,10,15,   23.09
-21.34449,55.47301,2018,10,16,   23.43
-21.34449,55.47301,2018,10,17,   23.88
-21.34449,55.47301,2018,10,18,   24.07
-21.34449,55.47301,2018,10,19,   24.20
-21.34449,55.47301,2018,10,20,   23.80
-21.34449,55.47301,2018,10,21,   24.34
-21.34449,55.47301,2018,10,22,   23.40
-21.34449,55.47301,2018,10,23,   22.56
-21.34449,55.47301,2018,10,24,   22.52
-21.34449,55.47301,2018,10,25,   22.47
-21.34449,55.47301,2018,10,26,   22.56
-21.34449,55.47301,2018,10,27,   22.66
-21.34449,55.47301,2018,10,28,   22.91
-21.34449,55.47301,2018,10,29,   23.83
-21.34449,55.47301,2018,10,30,   24.43
-21.34449,55.47301,2018,10,31,   24.63
-21.34449,55.47301,2018,11,1,   24.66
-21.34449,55.47301,2018,11,2,   24.48
-21.34449,55.47301,2018,11,3,   24.59
-21.34449,55.47301,2018,11,4,   24.52
-21.34449,55.47301,2018,11,5,   24.03
-21.34449,55.47301,2018,11,6,   24.34
-21.34449,55.47301,2018,11,7,   24.97
-21.34449,55.47301,2018,11,8,   25.24
-21.34449,55.47301,2018,11,9,   25.49
-21.34449,55.47301,2018,11,10,   25.51
-21.34449,55.47301,2018,11,11,   25.65
-21.34449,55.47301,2018,11,12,   25.40
-21.34449,55.47301,2018,11,13,   25.26
-21.34449,55.47301,2018,11,14,   24.69
-21.34449,55.47301,2018,11,15,   24.85
-21.34449,55.47301,2018,11,16,   24.69
-21.34449,55.47301,2018,11,17,   24.25
-21.34449,55.47301,2018,11,18,   24.55
-21.34449,55.47301,2018,11,19,   25.07
-21.34449,55.47301,2018,11,20,   24.95
-21.34449,55.47301,2018,11,21,   25.12
-21.34449,55.47301,2018,11,22,   25.14
-21.34449,55.47301,2018,11,23,   25.27
-21.34449,55.47301,2018,11,24,   24.99
-21.34449,55.47301,2018,11,25,   24.89
-21.34449,55.47301,2018,11,26,   25.41
-21.34449,55.47301,2018,11,27,   25.40
-21.34449,55.47301,2018,11,28,   25.16
-21.34449,55.47301,2018,11,29,   25.28
-21.34449,55.47301,2018,11,30,   25.28
-21.34449,55.47301,2018,12,1,   24.48
-21.34449,55.47301,2018,12,2,   24.40
-21.34449,55.47301,2018,12,3,   24.89
-21.34449,55.47301,2018,12,4,   25.47
-21.34449,55.47301,2018,12,5,   25.94
-21.34449,55.47301,2018,12,6,   25.46
-21.34449,55.47301,2018,12,7,   25.73
-21.34449,55.47301,2018,12,8,   26.17
-21.34449,55.47301,2018,12,9,   26.62
-21.34449,55.47301,2018,12,10,   26.77
-21.34449,55.47301,2018,12,11,   26.96
-21.34449,55.47301,2018,12,12,   27.00
-21.34449,55.47301,2018,12,13,   26.91
-21.34449,55.47301,2018,12,14,   26.70
-21.34449,55.47301,2018,12,15,   26.62
-21.34449,55.47301,2018,12,16,   26.59
-21.34449,55.47301,2018,12,17,   26.31
-21.34449,55.47301,2018,12,18,   26.21
-21.34449,55.47301,2018,12,19,   26.45
-21.34449,55.47301,2018,12,20,   26.42
-21.34449,55.47301,2018,12,21,   26.52
